단축코드,한글 종목약명,상장일,시장구분,증권구분,주식종류,액면가,상장주식수
900310,컬러레이,2017-08-10,KOSDAQ,외국주권,보통주,무액면,64041675
78340,컴투스,2007-07-06,KOSDAQ GLOBAL,주권,보통주,500,12737755
63080,컴투스홀딩스,2009-07-30,KOSDAQ,주권,보통주,500,6595192
307930,컴퍼니케이,2019-05-23,KOSDAQ,주권,보통주,500,15610000
79190,케스피온,2005-11-29,KOSDAQ,주권,보통주,500,38355514
263700,케어랩스,2018-03-28,KOSDAQ,주권,보통주,500,19414200
214370,케어젠,2015-11-17,KOSDAQ,주권,보통주,100,53715000
221980,케이디켐,2015-11-19,KOSDAQ,주권,보통주,500,4034800
38530,케이바이오,2000-06-09,KOSDAQ,주권,보통주,100,115714347
415640,KB발해인프라,2024-11-29,KOSPI,사회간접자본투융자회사,보통주,무액면,122545548
1620,케이비아이동국실업,1990-09-15,KOSPI,주권,보통주,500,111293031
8970,KBI동양철관,1977-03-05,KOSPI,주권,보통주,1000,79900907
24840,KBI메탈,1994-12-29,KOSDAQ,주권,보통주,500,34909199
455250,KB제25호스팩,2023-06-23,KOSDAQ,주권,보통주,100,4305000
464680,KB제27호스팩,2023-11-03,KOSDAQ,주권,보통주,100,12905000
478390,KB제29호스팩,2024-06-21,KOSDAQ,주권,보통주,100,6220000
486630,KB제30호스팩,2024-09-25,KOSDAQ,주권,보통주,100,5310000
492220,KB제31호스팩,2024-12-12,KOSDAQ,주권,보통주,100,6210000
0037T0,KB제32호스팩,2025-07-04,KOSDAQ,주권,보통주,100,6330000
0072Z0,KB제33호스팩,2025-09-30,KOSDAQ,주권,보통주,100,7885000
318000,KBG,2019-08-01,KOSDAQ,주권,보통주,200,8740223
192250,케이사인,2014-04-28,KOSDAQ,주권,보통주,1000,7067125
431190,케이쓰리아이,2024-08-20,KOSDAQ,주권,보통주,500,7486442
9440,KC그린홀딩스,1994-11-05,KOSPI,주권,보통주,500,23239141
29460,케이씨,1997-11-25,KOSPI,주권,보통주,500,13231263
112190,KC산업,2016-05-31,KONEX,주권,보통주,500,9051179
21320,KCC건설,2001-08-21,KOSDAQ,주권,보통주,5000,21400000
344820,KCC글라스,2020-01-21,KOSPI,주권,보통주,1000,15970512
115500,케이씨에스,2010-04-14,KOSDAQ,주권,보통주,500,12000000
119650,KC코트렐,2010-01-29,KOSPI,주권,보통주,500,109785309
281820,케이씨텍,2017-12-05,KOSPI,주권,보통주,500,20690323
89150,케이씨티,2006-12-13,KOSDAQ,주권,보통주,500,17150000
25880,케이씨피드,1995-07-07,KOSDAQ,주권,보통주,500,16715858
93320,케이아이엔엑스,2011-02-08,KOSDAQ,주권,보통주,500,4880000
93640,케이알엠,2007-10-19,KOSDAQ,주권,보통주,500,32623851
44450,KSS해운,2007-10-26,KOSPI,주권,보통주,500,23085880
101000,KS인더스트리,2009-11-06,KOSDAQ,주권,보통주,500,33446802
73010,케이에스피,2004-12-17,KOSDAQ,주권,보통주,500,40191250
226360,KH 건설,2015-10-22,KOSDAQ,주권,보통주,100,26464732
111870,KH 미래물산,2010-11-05,KOSDAQ,주권,보통주,500,7042251
60720,KH바텍,2002-05-21,KOSDAQ,주권,보통주,500,23677442
122450,KX,2011-05-25,KOSDAQ,주권,보통주,500,44819834
52900,KX하이텍,2005-01-18,KOSDAQ,주권,보통주,500,65374456
105330,케이엔더블유,2009-09-29,KOSDAQ,주권,보통주,500,16060028
53080,케이엔솔,2020-09-24,KOSDAQ,주권,보통주,500,12999807
199430,케이엔알시스템,2024-03-07,KOSDAQ,주권,보통주,100,10897213
432470,케이엔에스,2023-12-06,KOSDAQ,주권,보통주,100,8771556
58400,KNN,2010-11-03,KOSDAQ,주권,보통주,500,132429720
272110,케이엔제이,2019-10-25,KOSDAQ,주권,보통주,500,8025395
39420,케이엘넷,2002-03-12,KOSDAQ,주권,보통주,500,24154730
83550,케이엠,2005-12-20,KOSDAQ,주권,보통주,500,12950887
32500,케이엠더블유,2000-03-21,KOSDAQ,주권,보통주,500,40930109
225430,케이엠제약,2015-10-08,KOSDAQ,주권,보통주,100,27887050
102370,케이옥션,2022-01-24,KOSDAQ,주권,보통주,500,27229210
68100,케이웨더,2024-02-22,KOSDAQ,주권,보통주,500,9939614
92220,KEC,2006-10-16,KOSPI,주권,보통주,500,200763141
106080,케이이엠텍,2010-02-09,KOSDAQ,주권,보통주,1000,27829657
36560,KZ정밀,1999-12-28,KOSDAQ,주권,보통주,500,15750000
46440,KG모빌리언스,2004-12-14,KOSDAQ,주권,보통주,500,38010802
455180,케이지에이,2025-06-17,KOSDAQ,주권,보통주,500,12766659
151860,KG에코솔루션,2013-07-24,KOSDAQ,주권,보통주,500,47603002
35600,KG이니시스,2002-11-22,KOSDAQ,주권,보통주,500,27554434
381970,케이카,2021-10-13,KOSPI,주권,보통주,500,48820848
145270,케이탑리츠,2012-01-31,KOSPI,부동산투자회사,보통주,1000,48060774
89600,KT나스미디어,2013-07-17,KOSDAQ,주권,보통주,500,11568163
418470,KT밀리의서재,2023-09-27,KOSDAQ,주권,보통주,500,8565789
30200,KT,1998-12-23,KOSPI,주권,보통주,5000,252021685
53210,스카이라이프,2011-06-03,KOSPI,주권,보통주,2500,47522955
58850,KTcs,2010-09-16,KOSPI,주권,보통주,500,42685000
58860,KTis,2010-12-17,KOSPI,주권,보통주,500,34802000
36030,케이티알파,1999-12-24,KOSDAQ,주권,보통주,1000,49019283
33780,KT&G,1999-10-08,KOSPI,주권,보통주,5000,117976645
43610,KT지니뮤직,2000-07-20,KOSDAQ,주권,보통주,500,58115438
64820,케이프,2007-05-29,KOSDAQ,주권,보통주,500,30901728
24880,케이피에프,1994-12-29,KOSDAQ,주권,보통주,500,20016592
42040,케이피엠테크,2003-01-07,KOSDAQ,주권,보통주,100,195145574
54410,케이피티유,2002-04-25,KOSDAQ,주권,보통주,500,5726444
258610,케일럼,2017-08-22,KOSDAQ,주권,보통주,500,26787133
274090,켄코아에어로스페이스,2020-03-03,KOSDAQ,주권,보통주,500,13104750
402420,켈스,2021-11-30,KONEX,주권,보통주,500,2348763
89010,켐트로닉스,2007-01-17,KOSDAQ,주권,보통주,500,16339323
220260,켐트로스,2015-07-27,KOSDAQ,주권,보통주,100,26558307
176590,코나솔,2022-06-15,KONEX,주권,보통주,500,5836383
52400,코나아이,2001-10-18,KOSDAQ,주권,보통주,500,14563291
402030,코난테크놀로지,2022-07-07,KOSDAQ,주권,보통주,500,12517488
391710,코닉오토메이션,2021-10-15,KOSDAQ,주권,보통주,100,42620470
46070,코다코,2000-12-26,KOSDAQ,주권,보통주,500,15486089
47770,코데즈컴바인,2001-09-18,KOSDAQ,주권,보통주,500,37842602
80530,코디,2010-01-05,KOSDAQ,주권,보통주,500,55510875
417310,코람코더원리츠,2022-03-28,KOSPI,부동산투자회사,보통주,500,40400000
357120,코람코라이프인프라리츠,2020-08-31,KOSPI,부동산투자회사,보통주,500,97335354
104540,코렌텍,2013-03-05,KOSDAQ,주권,보통주,500,12785740
27050,코리아나,1999-12-10,KOSDAQ,주권,보통주,500,40000000
7815,코리아써우,1989-07-04,KOSPI,주권,구형우선주,500,2964690
00781K,코리아써키트2우B,2013-06-17,KOSPI,주권,종류주권,500,783699
7810,코리아써키트,1985-09-09,KOSPI,주권,보통주,500,23620751
190650,코리아에셋투자증권,2019-11-20,KOSDAQ,주권,보통주,5000,6388000
123410,코리아에프티,2010-08-27,KOSDAQ,주권,보통주,100,27841064
3690,코리안리,1969-12-22,KOSPI,주권,보통주,500,194821031
36690,코맥스,2000-01-18,KOSDAQ,주권,보통주,500,15904938
49430,코메론,2001-01-16,KOSDAQ,주권,보통주,500,9048000
183300,코미코,2017-03-23,KOSDAQ GLOBAL,주권,보통주,500,10460684
41960,코미팜,2001-10-30,KOSDAQ,주권,보통주,100,73758693
89890,코세스,2006-11-08,KOSDAQ,주권,보통주,500,16584962
360350,코셈,2024-02-23,KOSDAQ,주권,보통주,500,5727970
82660,코스나인,2005-10-05,KOSDAQ,주권,보통주,500,99640869
192820,코스맥스,2014-04-07,KOSPI,주권,보통주,500,11349509
44820,코스맥스비티아이,2006-11-13,KOSPI,주권,보통주,500,9603921
222040,코스맥스엔비티,2015-12-16,KOSDAQ,주권,보통주,500,20628000
241710,코스메카코리아,2016-10-28,KOSDAQ,주권,보통주,500,10680000
5070,코스모신소재,1987-09-28,KOSPI,주권,보통주,1000,32510756
5420,코스모화학,1987-07-23,KOSPI,주권,보통주,1000,38408228
355150,코스텍시스,2020-09-18,KOSDAQ,주권,보통주,500,7797350
169670,코스텍시스템,2022-01-21,KONEX,주권,보통주,500,2868401
71950,코아스,2005-08-04,KOSPI,주권,보통주,500,11399543
166480,코아스템켐온,2015-06-26,KOSDAQ,주권,보통주,500,52870376
45970,코아시아,2000-08-03,KOSDAQ,주권,보통주,500,26314876
196450,코아시아씨엠,2014-06-02,KOSDAQ,주권,보통주,1000,45319582
384470,코어라인소프트,2023-09-18,KOSDAQ,주권,보통주,500,17946692
2025,코오롱우,1989-08-22,KOSPI,주권,구형우선주,5000,1076390
3075,코오롱글로벌우,1989-12-11,KOSPI,주권,구형우선주,5000,740737
3070,코오롱글로벌,1978-09-15,KOSPI,주권,보통주,5000,25423959
45014K,코오롱모빌리티그룹우,2023-01-31,KOSPI,주권,종류주권,500,2456120
450140,코오롱모빌리티그룹,2023-01-31,KOSPI,주권,보통주,500,62777250
2020,코오롱,1975-06-23,KOSPI,주권,보통주,5000,12626426
102940,코오롱생명과학,2009-04-07,KOSDAQ,주권,보통주,500,12907119
138490,코오롱ENP,2011-06-15,KOSPI,주권,보통주,1000,38000000
120115,코오롱인더우,2010-02-01,KOSPI,주권,구형우선주,5000,2767860
120110,코오롱인더,2010-02-01,KOSPI,주권,보통주,5000,27519091
950160,코오롱티슈진,2017-11-06,KOSDAQ,주식예탁증권,보통주,0,83221265
21240,코웨이,2001-08-07,KOSPI,주권,보통주,500,71909133
56360,코위버,2001-12-04,KOSDAQ,주권,보통주,500,9796800
282880,코윈테크,2019-08-05,KOSDAQ,주권,보통주,500,11469370
121850,코이즈,2012-09-27,KOSDAQ,주권,보통주,500,3061417
448710,코츠테크놀로지,2023-08-10,KOSDAQ,주권,보통주,100,5260589
126730,코칩,2024-05-07,KOSDAQ,주권,보통주,500,8503460
15710,코콤,1997-09-30,KOSDAQ,주권,보통주,500,17530500
52330,코텍,2001-07-10,KOSDAQ,주권,보통주,500,17761589
322780,코퍼스코리아,2019-05-31,KOSDAQ,주권,보통주,100,42928639
36420,콘텐트리중앙,2019-10-18,KOSPI,주권,보통주,5000,19262308
200130,콜마비앤에이치,2014-07-23,KOSDAQ GLOBAL,주권,보통주,500,29415558
24720,콜마홀딩스,2002-04-09,KOSPI,주권,보통주,500,34296259
294570,쿠콘,2021-04-28,KOSDAQ,주권,보통주,500,10091732
192400,쿠쿠홀딩스,2014-08-06,KOSPI,주권,보통주,100,35562185
284740,쿠쿠홈시스,2018-01-11,KOSPI,주권,보통주,100,22437330
464490,쿼드메디슨,2025-12-12,KOSDAQ,주권,보통주,500,11341443
317690,퀀타매트릭스,2020-12-09,KOSDAQ,주권,보통주,500,19577021
227100,퀀텀온,2018-11-15,KOSDAQ,주권,보통주,500,24134182
432720,퀄리타스반도체,2023-10-27,KOSDAQ,주권,보통주,500,14143012
456190,큐라켐,2023-05-18,KONEX,주권,보통주,500,1754286
365270,큐라클,2021-07-22,KOSDAQ,주권,보통주,500,21009155
60280,큐렉소,2002-07-03,KOSDAQ,주권,보통주,500,41089990
372320,큐로셀,2023-11-09,KOSDAQ,주권,보통주,500,14432614
51780,큐로홀딩스,2001-06-26,KOSDAQ,주권,보통주,500,23242245
115180,큐리언트,2016-02-29,KOSDAQ,주권,보통주,500,35954699
494120,큐리오시스,2025-11-13,KOSDAQ,주권,보통주,500,7606082
445680,큐리옥스바이오시스템즈,2023-08-10,KOSDAQ,주권,보통주,500,17119833
182360,큐브엔터,2013-11-21,KOSDAQ,주권,보통주,500,15549849
405100,큐알티,2022-11-02,KOSDAQ,주권,보통주,500,12289301
66310,큐에스아이,2006-11-24,KOSDAQ,주권,보통주,500,9271621
136660,큐엠씨,2014-07-01,KONEX,주권,보통주,500,2360950
16600,큐캐피탈,1993-06-21,KOSDAQ,주권,보통주,500,178247112
355390,크라우드웍스,2023-08-31,KOSDAQ,주권,보통주,500,13603176
26490K,크라운제과우,2017-04-11,KOSPI,주권,신형우선주,200,773560
264900,크라운제과,2017-04-11,KOSPI,주권,보통주,200,12523850
5745,크라운해태홀딩스우,1994-11-22,KOSPI,주권,구형우선주,500,600726
5740,크라운해태홀딩스,1976-06-30,KOSPI,주권,보통주,500,14847347
259960,크래프톤,2021-08-10,KOSPI,주권,보통주,100,47401981
96240,크레버스,2008-06-27,KOSDAQ,주권,보통주,500,11138180
40350,크레오에스지,2002-01-10,KOSDAQ,주권,보통주,500,97602661
215570,크로넥스,2015-12-28,KONEX,주권,보통주,500,5670474
110790,크리스에프앤씨,2018-10-01,KOSDAQ,주권,보통주,500,23430960
45520,크린앤사이언스,2000-12-05,KOSDAQ,주권,보통주,500,6500000
214150,클래시스,2015-04-03,KOSDAQ GLOBAL,주권,보통주,100,65505659
466100,클로봇,2024-10-28,KOSDAQ,주권,보통주,500,24992139
237880,클리오,2016-11-09,KOSDAQ,주권,보통주,500,18071353
139670,키네마스터,2011-12-02,KOSDAQ,주권,보통주,500,14118810
20120,키다리스튜디오,1996-07-03,KOSPI,주권,보통주,500,37063766
475430,키스트론,2025-06-02,KOSDAQ,주권,보통주,500,17848110
487720,키움제10호스팩,2024-12-20,KOSDAQ,주권,보통주,100,4230000
489480,키움제11호스팩,2024-12-11,KOSDAQ,주권,보통주,100,6600000
39490,키움증권,2009-08-03,KOSPI,주권,보통주,5000,26724364
466690,키움히어로제1호스팩,2025-12-12,KOSDAQ,주권,보통주,100,5095000
54780,키이스트,2003-11-14,KOSDAQ,주권,보통주,500,19657793
256940,킵스파마,2017-09-06,KOSDAQ,주권,보통주,500,20078147
336040,타스컴,2019-12-02,KONEX,주권,보통주,500,4684534
219130,타이거일렉,2015-09-25,KOSDAQ,주권,보통주,500,6314290
346010,타이드,2022-12-28,KONEX,주권,보통주,500,4860062
318660,타임기술,2021-06-24,KONEX,주권,보통주,500,2152101
476710,타조이엔터테인먼트,2024-10-30,KONEX,주권,보통주,100,1000000
434190,탈로스,2022-10-24,KONEX,주권,보통주,500,7369434
336680,탑런토탈솔루션,2024-11-01,KOSDAQ,주권,보통주,500,39145558
360070,탑머티리얼,2022-10-18,KOSDAQ,주권,보통주,500,8145043
180060,탑선,2017-10-27,KONEX,주권,보통주,500,9347666
65130,탑엔지니어링,2003-01-29,KOSDAQ,주권,보통주,500,16330482
134580,탑코미디어,2013-11-26,KOSDAQ,주권,보통주,500,49294149
14580,태경비케이,1991-03-07,KOSPI,주권,보통주,500,27583100
15890,태경산업,1996-01-30,KOSPI,주권,보통주,500,29228750
6890,태경케미컬,2003-01-28,KOSPI,주권,보통주,500,11600000
23160,태광,1994-09-07,KOSDAQ,주권,보통주,500,26500000
3240,태광산업,1975-12-27,KOSPI,주권,보통주,5000,1113400
11280,태림포장,1988-12-20,KOSPI,주권,보통주,500,70805940
323280,태성,2019-06-24,KOSDAQ,주권,보통주,100,30500730
53620,태양,2001-08-07,KOSDAQ,주권,보통주,500,8600000
52960,태양3C,2023-01-26,KONEX,주권,보통주,500,4887078
4105,태양금속우,1990-01-08,KOSPI,주권,구형우선주,500,3300000
4100,태양금속,1976-05-25,KOSPI,주권,보통주,500,36700000
116100,태양기계,2013-07-01,KONEX,주권,보통주,500,7439986
9410,태영건설,1989-11-13,KOSPI,주권,보통주,500,297590078
9415,태영건설우,1994-11-22,KOSPI,주권,구형우선주,500,649974
44490,태웅,2001-11-08,KOSDAQ,주권,보통주,500,20007381
124560,태웅로직스,2019-12-10,KOSDAQ,주권,보통주,100,38720811
1420,태원물산,1975-06-24,KOSPI,주권,보통주,500,7600000
191420,테고사이언스,2014-11-06,KOSDAQ,주권,보통주,500,8108834
950250,테라뷰,2025-12-09,KOSDAQ,주식예탁증권,보통주,0,35517731
73640,테라사이언스,2004-01-06,KOSDAQ,주권,보통주,100,106378770
66700,테라젠이텍스,2004-05-27,KOSDAQ,주권,보통주,500,37152376
95610,테스,2008-05-20,KOSDAQ,주권,보통주,500,19768226
55490,테이팩스,2017-10-31,KOSPI,주권,보통주,500,4769650
308700,테크엔,2018-12-21,KONEX,주권,보통주,100,7400000
64520,테크엘,2002-12-04,KOSDAQ,주권,보통주,500,22351062
89030,테크윙,2011-11-10,KOSDAQ,주권,보통주,500,37053645
258050,테크트랜스,2018-07-13,KONEX,주권,보통주,100,11145949
54450,텔레칩스,2004-12-10,KOSDAQ,주권,보통주,500,15144233
78000,텔코웨어,2004-07-20,KOSPI,주권,보통주,500,9240077
200230,텔콘RF제약,2014-11-24,KOSDAQ,주권,보통주,1000,68523533
214420,토니모리,2015-07-10,KOSPI,주권,보통주,200,24054799
393210,토마토시스템,2023-04-27,KOSDAQ,주권,보통주,500,15614544
475960,토모큐브,2024-11-07,KOSDAQ,주권,보통주,500,13321774
215480,토박스코리아,2015-05-13,KOSDAQ,주권,보통주,500,9180000
51360,토비스,2004-11-19,KOSDAQ,주권,보통주,500,15827058
45340,토탈소프트,2002-07-19,KOSDAQ,주권,보통주,500,8558040
108230,톱텍,2009-09-15,KOSDAQ,주권,보통주,500,38023245
79970,투비소프트,2010-06-01,KOSDAQ,주권,보통주,500,12829234
199800,툴젠,2021-12-10,KOSDAQ,주권,보통주,500,8968285
417790,트루엔,2023-05-17,KOSDAQ,주권,보통주,100,10468391
290090,트윔,2021-11-17,KOSDAQ,주권,보통주,500,7440268
26150,특수건설,1997-08-06,KOSDAQ,주권,보통주,500,17546331
464280,티디에스팜,2024-08-21,KOSDAQ,주권,보통주,100,5530000
117730,티로보틱스,2018-11-29,KOSDAQ,주권,보통주,500,21780549
33830,티비씨,2010-11-29,KOSDAQ,주권,보통주,500,100000000
57680,티사이언티픽,2002-06-18,KOSDAQ,주권,보통주,500,71248501
204610,티쓰리,2022-11-17,KOSDAQ,주권,보통주,100,58691720
125020,티씨머티리얼즈,2025-05-15,KOSDAQ,주권,보통주,500,35038550
64760,티씨케이,2003-08-18,KOSDAQ GLOBAL,주권,보통주,500,11675000
246710,티앤알바이오팹,2018-11-28,KOSDAQ,주권,보통주,500,45850836
340570,티앤엘,2020-11-20,KOSDAQ,주권,보통주,500,8128000
43220,티에스넥스젠,2001-07-03,KOSDAQ,주권,보통주,500,15922416
277880,티에스아이,2020-07-22,KOSDAQ,주권,보통주,500,20206248
131290,티에스이,2011-01-05,KOSDAQ,주권,보통주,500,11061429
246690,TS인베스트먼트,2016-12-15,KOSDAQ,주권,보통주,500,41477862
317240,TS트릴리온,2019-04-29,KOSDAQ,주권,보통주,100,115808012
19180,티에이치엔,1996-07-31,KOSPI,주권,보통주,500,18000000
425420,티에프이,2022-11-17,KOSDAQ,주권,보통주,100,11960710
484810,티엑스알로보틱스,2025-03-20,KOSDAQ,주권,보통주,500,15450915
131100,티엔엔터테인먼트,2011-06-14,KOSDAQ,주권,보통주,500,32246724
356860,티엘비,2020-12-14,KOSDAQ,주권,보통주,500,9832630
413300,티엘엔지니어링,2022-09-27,KONEX,주권,보통주,500,1351515
217590,티엠씨,2025-12-15,KOSPI,주권,보통주,100,24094225
2900,TYM,1973-06-26,KOSPI,주권,보통주,2500,41400000
36328K,티와이홀딩스우,2020-09-22,KOSPI,주권,종류주권,500,1243014
363280,티와이홀딩스,2020-09-22,KOSPI,주권,보통주,500,50429268
321550,티움바이오,2019-11-22,KOSDAQ,주권,보통주,500,28478237
91810,티웨이항공,2018-08-01,KOSPI,주권,보통주,100,272167825
4870,티웨이홀딩스,1977-06-30,KOSPI,주권,보통주,500,113163494
425040,티이엠씨,2023-01-19,KOSDAQ,주권,보통주,500,21329082
241790,티이엠씨씨엔에스,2016-12-01,KOSDAQ,주권,보통주,500,10002634
32540,TJ미디어,1997-04-16,KOSDAQ,주권,보통주,500,13931609
22220,티케이지애강,2006-04-11,KOSDAQ,주권,보통주,500,51794579
69260,TKG휴켐스,2002-10-07,KOSPI,주권,보통주,1000,40878588
104480,티케이케미칼,2011-04-26,KOSDAQ,주권,보통주,500,90895434
81150,티플랙스,2009-04-23,KOSDAQ,주권,보통주,500,24268402
7980,TP,1994-12-27,KOSPI,주권,보통주,500,51175130
130740,티피씨글로벌,2011-02-08,KOSDAQ,주권,보통주,500,11276679
48770,TPC,2001-01-16,KOSDAQ,주권,보통주,500,15697991
217880,틸론,2015-05-28,KONEX,주권,보통주,500,10727290
84730,팅크웨어,2006-05-19,KOSDAQ,주권,보통주,500,11109424
440110,파두,2023-08-07,KOSDAQ,주권,보통주,100,49493293
34230,파라다이스,2024-06-24,KOSPI,주권,보통주,500,92405559
288330,파라택시스코리아,2019-12-20,KOSDAQ,주권,보통주,500,87605864
33540,파라텍,1997-12-26,KOSDAQ,주권,보통주,500,37751063
388870,파로스아이바이오,2023-07-27,KOSDAQ,주권,보통주,500,12945932
43200,파루,2000-07-19,KOSDAQ,주권,보통주,500,41804315
214450,파마리서치,2015-07-24,KOSDAQ GLOBAL,주권,보통주,500,10389648
217950,파마리서치바이오,2015-11-05,KONEX,주권,보통주,500,4183240
208340,파멥신,2018-11-21,KOSDAQ,주권,보통주,500,80201108
5690,파미셀,1988-05-20,KOSPI,주권,보통주,500,60016964
177830,파버나인,2014-08-04,KOSDAQ,주권,보통주,500,13493951
37070,파세코,2000-01-04,KOSDAQ,주권,보통주,500,20000000
150900,파수,2013-10-18,KOSDAQ,주권,보통주,500,11699422
37030,파워넷,2018-06-07,KOSDAQ,주권,보통주,1000,25199918
47310,파워로직스,2003-07-25,KOSDAQ,주권,보통주,500,36610755
266870,파워풀엑스,2017-04-24,KONEX,주권,보통주,500,6408680
368770,파이버프로,2021-01-21,KOSDAQ,주권,보통주,100,32854225
170790,파이오링크,2013-08-01,KOSDAQ,주권,보통주,500,6718889
49120,파인디앤씨,2001-07-26,KOSDAQ,주권,보통주,500,53008319
38950,파인디지털,2000-05-04,KOSDAQ,주권,보통주,500,10210765
387570,파인메딕스,2024-12-26,KOSDAQ,주권,보통주,100,5625900
441270,파인엠텍,2022-10-07,KOSDAQ,주권,보통주,500,39468030
106240,파인테크닉스,2009-03-16,KOSDAQ,주권,보통주,500,16999340
131760,파인텍,2015-08-17,KOSDAQ,주권,보통주,500,43431583
65690,파커스,2002-07-16,KOSDAQ,주권,보통주,500,14049331
140860,파크시스템스,2015-12-17,KOSDAQ GLOBAL,주권,보통주,500,6996477
91700,파트론,2006-12-13,KOSDAQ GLOBAL,주권,보통주,500,57000000
202960,판도라티비,2014-08-11,KONEX,주권,보통주,500,11915582
32800,판타지오,1997-06-26,KOSDAQ,주권,보통주,500,45957058
318010,팜스빌,2019-10-22,KOSDAQ,주권,보통주,500,7929338
36580,팜스코,1999-10-25,KOSPI,주권,보통주,500,36727943
27710,팜스토리,1996-07-06,KOSDAQ,주권,보통주,500,111416600
4720,팜젠사이언스,1990-06-15,KOSPI,주권,보통주,500,18818261
266350,팡스카이,2024-06-28,KONEX,주권,보통주,500,12369570
225590,패션플랫폼,2015-10-05,KOSDAQ,주권,보통주,100,26636713
54300,팬스타엔터프라이즈,2002-01-10,KOSDAQ,주권,보통주,500,115741890
68050,팬엔터테인먼트,2006-07-07,KOSDAQ,주권,보통주,500,27694076
28670,팬오션,2007-09-21,KOSPI,주권,보통주,1000,534569512
222110,팬젠,2016-03-11,KOSDAQ,주권,보통주,500,13494197
271830,팸텍,2023-05-23,KOSDAQ,주권,보통주,100,29490202
10820,퍼스텍,1989-05-10,KOSPI,주권,보통주,500,48771938
16800,퍼시스,1996-12-24,KOSPI,주권,보통주,1000,11500000
263750,펄어비스,2017-09-14,KOSDAQ GLOBAL,주권,보통주,100,64247855
251970,펌텍코리아,2019-07-04,KOSDAQ,주권,보통주,500,12400000
0015S0,페스카로,2025-12-10,KOSDAQ,주권,보통주,500,9662730
1020,페이퍼코리아,1976-06-26,KOSPI,주권,보통주,500,177983313
327610,펨토바이오메드,2019-07-10,KONEX,주권,보통주,500,8536086
168360,펨트론,2022-11-24,KOSDAQ,주권,보통주,500,21288284
87010,펩트론,2015-07-22,KOSDAQ,주권,보통주,500,23317350
90080,평화산업,2006-06-02,KOSPI,주권,보통주,500,54902259
10770,평화홀딩스,1986-03-31,KOSPI,주권,보통주,500,14625466
64800,포니링크,2002-08-22,KOSDAQ,주권,보통주,100,127807298
119500,포메탈,2010-09-17,KOSDAQ,주권,보통주,500,11847232
389140,포바이포,2022-04-28,KOSDAQ,주권,보통주,500,11169735
105760,포스뱅크,2024-01-29,KOSDAQ,주권,보통주,500,10172387
22100,포스코DX,2024-01-02,KOSPI,주권,보통주,500,152034729
58430,포스코스틸리온,2002-08-16,KOSPI,주권,보통주,5000,6000000
47050,포스코인터내셔널,2001-03-23,KOSPI,주권,보통주,5000,175922788
3670,포스코퓨처엠,2019-05-29,KOSPI,주권,보통주,500,88946220
5490,POSCO홀딩스,1988-06-10,KOSPI,주권,보통주,5000,80932952
189690,포시에스,2015-02-11,KOSDAQ,주권,보통주,500,27321969
318020,포인트모바일,2020-12-03,KOSDAQ,주권,보통주,100,12301272
256630,포인트엔지니어링,2017-05-02,KOSDAQ,주권,보통주,100,57997072
331380,포커스에이아이,2019-10-02,KOSDAQ,주권,보통주,100,24239838
208710,포톤,2014-12-24,KOSDAQ,주권,보통주,500,13180132
472850,폰드그룹,2024-02-02,KOSDAQ,주권,보통주,500,32343933
234100,폴라리스세원,2017-10-20,KOSDAQ,주권,보통주,100,70180552
39980,폴라리스AI,2002-08-13,KOSDAQ,주권,보통주,500,72778776
41910,폴라리스AI파마,2004-02-06,KOSDAQ,주권,보통주,500,13501607
41020,폴라리스오피스,2005-10-28,KOSDAQ,주권,보통주,500,49725498
114630,폴라리스우노,2010-01-15,KOSDAQ,주권,보통주,500,87947548
290720,푸드나무,2018-10-04,KOSDAQ,주권,보통주,500,34366855
5670,푸드웰,1993-12-07,KOSDAQ,주권,보통주,500,10000000
94940,푸른기술,2007-09-14,KOSDAQ,주권,보통주,500,8361386
57880,푸른소나무,2003-12-29,KOSDAQ,주권,보통주,500,24580368
7330,푸른저축은행,1993-12-07,KOSDAQ,주권,보통주,1000,15082800
17810,풀무원,1995-10-05,KOSPI,주권,보통주,500,38120542
93380,풍강,2007-06-01,KOSDAQ,주권,보통주,500,9879313
23900,풍국주정,1994-11-23,KOSDAQ,주권,보통주,500,12600000
103140,풍산,2008-07-30,KOSPI,주권,보통주,5000,28024278
5810,풍산홀딩스,1988-07-28,KOSPI,주권,보통주,5000,14417292
371950,풍원정밀,2022-02-28,KOSDAQ,주권,보통주,500,22662548
370090,퓨런티어,2022-02-23,KOSDAQ,주권,보통주,500,8556830
445180,퓨릿,2023-10-18,KOSDAQ,주권,보통주,500,17189188
341170,퓨쳐메디신,2022-07-27,KONEX,주권,보통주,500,10533205
220100,퓨쳐켐,2016-12-01,KOSDAQ,주권,보통주,500,22400552
35200,프럼파스트,2002-01-15,KOSDAQ,주권,보통주,500,9730590
334970,프레스티지바이오로직스,2021-03-11,KOSDAQ,주권,보통주,500,77752637
950210,프레스티지바이오파마,2021-02-05,KOSPI,주식예탁증권,보통주,무액면,60096155
321260,프로이천,2019-05-31,KOSDAQ,주권,보통주,100,28192084
296160,프로젠,2023-11-15,KONEX,주권,보통주,500,15375079
53610,프로텍,2001-08-17,KOSDAQ,주권,보통주,500,11000000
468530,프로티나,2025-07-29,KOSDAQ,주권,보통주,100,10939480
303360,프로티아,2023-06-16,KOSDAQ,주권,보통주,500,12877215
